time_s,raw_az_m_s2,filtered_rms_m_s2,requested_m_s,baseline_m_s,adaptive_m_s,speed_scale,state
18.08,9.768124337861215,0.031935311296035496,0.0,0.0,0.0,1.0,imu_warming_up_or_low_rate
18.1,9.759097174185241,0.032188131430427314,0.0,0.0,0.0,1.0,imu_warming_up_or_low_rate
18.12,9.794215505641759,0.03166062406017393,0.0,0.0,0.0,1.0,imu_warming_up_or_low_rate
18.14,9.840877355296433,0.03185628824583336,0.0,0.0,0.0,1.0,imu_warming_up_or_low_rate
18.16,9.855764362536435,0.032216655010682896,0.0,0.0,0.0,1.0,imu_warming_up_or_low_rate
18.18,9.825056227634235,0.031715101414705966,0.0,0.0,0.0,1.0,imu_warming_up_or_low_rate
18.2,9.77726073738538,0.031781962878905244,0.0,0.0,0.0,1.0,imu_warming_up_or_low_rate
18.22,9.756748663578586,0.032226569145090936,0.0,0.0,0.0,1.0,imu_warming_up_or_low_rate
18.24,9.782562316294909,0.031781392781377135,0.0,0.0,0.0,1.0,imu_warming_up_or_low_rate
18.26,9.830737683705088,0.03171501463378694,0.0,0.0,0.0,1.0,imu_warming_up_or_low_rate
18.28,9.856551336421413,0.03221673299321093,0.0,0.0,0.0,1.0,imu_warming_up_or_low_rate
18.3,9.836039262614621,0.0318563510296639,0.0,0.0,0.0,1.0,imu_warming_up_or_low_rate
18.32,9.788243772365766,0.0316611643226775,0.0,0.0,0.0,1.0,imu_warming_up_or_low_rate
18.34,9.757535637463565,0.03218826931581658,0.0,0.0,0.0,1.0,imu_warming_up_or_low_rate
18.36,9.772422644703564,0.03193459132272735,0.0,0.0,0.0,1.0,imu_warming_up_or_low_rate
18.38,9.819084494358238,0.031622848076306456,0.0,0.0,0.0,1.0,imu_warming_up_or_low_rate
18.4,9.854202825814754,0.03214245870889204,0.0,0.0,0.0,1.0,imu_warming_up_or_low_rate
18.42,9.845175662138788,0.03201154254806546,0.0,0.0,0.0,1.0,imu_warming_up_or_low_rate
18.44,9.800383338321781,0.03160323832803501,0.0,0.0,0.0,1.0,imu_warming_up_or_low_rate
18.46,9.7614086473767,0.03208249758437241,0.0,0.0,0.0,1.0,imu_warming_up_or_low_rate
18.48,9.764433603724896,0.032082216175832394,0.0,0.0,0.0,1.0,imu_warming_up_or_low_rate
18.5,9.80665,0.031603123522178735,0.0,0.0,0.0,1.0,imu_warming_up_or_low_rate
18.52,9.848866396275099,0.03201177847326836,0.0,0.0,0.0,1.0,imu_warming_up_or_low_rate
18.54,9.851891352623303,0.032142304837214385,0.0,0.0,0.0,1.0,imu_warming_up_or_low_rate
18.56,9.81291666167822,0.03162283070998249,0.0,0.0,0.0,1.0,imu_warming_up_or_low_rate
18.58,9.768124337861215,0.03193492779400568,0.0,0.0,0.0,1.0,imu_warming_up_or_low_rate
18.6,9.759097174185243,0.032188079628115235,0.0,0.0,0.0,1.0,imu_warming_up_or_low_rate
18.62,9.794215505641755,0.0316608771322743,0.0,0.0,0.0,1.0,imu_warming_up_or_low_rate
18.64,9.840877355296435,0.03185656778896872,0.0,0.0,0.0,1.0,imu_warming_up_or_low_rate
18.66,9.855764362536434,0.03221672226997431,0.0,0.0,0.0,1.0,imu_warming_up_or_low_rate
18.68,9.825056227634233,0.031714946126820937,0.0,0.0,0.0,1.0,imu_warming_up_or_low_rate
18.7,9.777260737385378,0.031781762394095664,0.0,0.0,0.0,1.0,imu_warming_up_or_low_rate
18.72,9.756748663578586,0.03222650130318175,0.0,0.0,0.0,1.0,imu_warming_up_or_low_rate
18.74,9.78256231629491,0.03178148461165099,0.0,0.0,0.0,1.0,imu_warming_up_or_low_rate
18.76,9.83073768370509,0.03171515593809528,0.0,0.0,0.0,1.0,imu_warming_up_or_low_rate
18.78,9.856551336421413,0.0322167939504122,0.0,0.0,0.0,1.0,imu_warming_up_or_low_rate
18.8,9.836039262614625,0.03185629925377808,0.0,0.0,0.0,1.0,imu_warming_up_or_low_rate
18.82,9.788243772365766,0.03166106628081502,0.0,0.0,0.0,1.0,imu_warming_up_or_low_rate
18.84,9.757535637463565,0.032188217977363515,0.0,0.0,0.0,1.0,imu_warming_up_or_low_rate
18.86,9.77242264470356,0.03193461840139223,0.0,0.0,0.0,1.0,imu_warming_up_or_low_rate
18.88,9.81908449435824,0.03162291496653768,0.0,0.0,0.0,1.0,imu_warming_up_or_low_rate
18.9,9.854202825814756,0.03214250005367461,0.0,0.0,0.0,1.0,imu_warming_up_or_low_rate
18.92,9.845175662138788,0.03201153014460787,0.0,0.0,0.0,1.0,imu_warming_up_or_low_rate
18.94,9.800383338321785,0.031603193452437166,0.0,0.0,0.0,1.0,imu_warming_up_or_low_rate
18.96,9.761408647376697,0.03208246534435012,0.0,0.0,0.0,1.0,imu_warming_up_or_low_rate
18.98,9.764433603724898,0.03208222023159411,0.0,0.0,0.0,1.0,imu_warming_up_or_low_rate
19.0,9.806649999999994,0.031603153076318925,0.0,0.0,0.0,1.0,imu_warming_up_or_low_rate
19.02,9.848866396275099,0.03201180296682981,0.0,0.0,0.0,1.0,imu_warming_up_or_low_rate
19.04,9.851891352623303,0.032142305206401205,0.0,0.0,0.0,1.0,imu_warming_up_or_low_rate
19.06,9.812916661678218,0.03162281163409031,0.0,0.0,0.0,1.0,imu_warming_up_or_low_rate
19.08,9.768124337861213,0.03193490958209684,0.0,0.0,0.0,1.0,imu_warming_up_or_low_rate
19.1,9.759097174185243,0.03218807717315298,0.0,0.0,0.0,1.0,imu_warming_up_or_low_rate
19.12,9.794215505641755,0.0316608891601711,0.0,0.0,0.0,1.0,imu_warming_up_or_low_rate
19.14,9.840877355296435,0.0318565810733821,0.0,0.0,0.0,1.0,imu_warming_up_or_low_rate
19.16,9.855764362536434,0.03221672546829321,0.0,0.0,0.0,1.0,imu_warming_up_or_low_rate
19.18,9.825056227634237,0.03171493875162995,0.0,0.0,0.0,1.0,imu_warming_up_or_low_rate
19.2,9.777260737385378,0.03178175287114264,0.0,0.0,0.0,1.0,imu_warming_up_or_low_rate
19.22,9.756748663578586,0.032226498081516154,0.0,0.0,0.0,1.0,imu_warming_up_or_low_rate
19.24,9.782562316294907,0.031781488975489235,0.0,0.0,0.0,1.0,imu_warming_up_or_low_rate
19.26,9.830737683705085,0.03171516265212429,0.0,0.0,0.0,1.0,imu_warming_up_or_low_rate
19.28,9.856551336421413,0.03221679684707718,0.0,0.0,0.0,1.0,imu_warming_up_or_low_rate
19.3,9.836039262614623,0.03185629679451581,0.0,0.0,0.0,1.0,imu_warming_up_or_low_rate
19.32,9.78824377236577,0.0316610616234033,0.0,0.0,0.0,1.0,imu_warming_up_or_low_rate
19.34,9.757535637463565,0.032188215538672175,0.0,0.0,0.0,1.0,imu_warming_up_or_low_rate
19.36,9.772422644703562,0.03193461968811868,0.0,0.0,0.0,1.0,imu_warming_up_or_low_rate
19.38,9.81908449435824,0.03162291814459772,0.0,0.0,0.0,1.0,imu_warming_up_or_low_rate
19.4,9.854202825814756,0.03214250201806225,0.0,0.0,0.0,1.0,imu_warming_up_or_low_rate
19.42,9.845175662138786,0.032011529555461216,0.0,0.0,0.0,1.0,imu_warming_up_or_low_rate
19.44,9.800383338321783,0.031603191320558666,0.0,0.0,0.0,1.0,imu_warming_up_or_low_rate
19.46,9.761408647376697,0.03208246381274809,0.0,0.0,0.0,1.0,imu_warming_up_or_low_rate
19.48,9.764433603724898,0.03208222042433722,0.0,0.0,0.0,1.0,imu_warming_up_or_low_rate
19.5,9.806649999999996,0.03160315448044073,0.0,0.0,0.0,1.0,imu_warming_up_or_low_rate
19.52,9.848866396275099,0.032011804130520315,0.0,0.0,0.0,1.0,imu_warming_up_or_low_rate
19.54,9.851891352623301,0.03214230522396974,0.0,0.0,0.0,1.0,imu_warming_up_or_low_rate
19.56,9.812916661678221,0.03162281072784511,0.0,0.0,0.0,1.0,imu_warming_up_or_low_rate
19.58,9.768124337861213,0.03193490871689312,0.0,0.0,0.0,1.0,imu_warming_up_or_low_rate
19.6,9.759097174185243,0.032188077056535265,0.0,0.0,0.0,1.0,imu_warming_up_or_low_rate
19.62,9.794215505641757,0.03166088973161018,0.0,0.0,0.0,1.0,imu_warming_up_or_low_rate
19.64,9.840877355296431,0.03185658170451403,0.0,0.0,0.0,1.0,imu_warming_up_or_low_rate
19.66,9.855764362536434,0.03221672562024761,0.0,0.0,0.0,1.0,imu_warming_up_or_low_rate
19.68,9.825056227634237,0.031714938401250704,0.0,0.0,0.0,1.0,imu_warming_up_or_low_rate
19.7,9.777260737385381,0.03178175241872503,0.0,0.0,0.0,1.0,imu_warming_up_or_low_rate
19.72,9.756748663578586,0.03222649792846272,0.0,0.0,0.0,1.0,imu_warming_up_or_low_rate
19.74,9.782562316294907,0.031781489182811457,0.0,0.0,0.0,1.0,imu_warming_up_or_low_rate
19.76,9.830737683705086,0.031715162971100136,0.0,0.0,0.0,1.0,imu_warming_up_or_low_rate
19.78,9.856551336421413,0.03221679698469535,0.0,0.0,0.0,1.0,imu_warming_up_or_low_rate
19.8,9.836039262614623,0.031856296677681466,0.0,0.0,0.0,1.0,imu_warming_up_or_low_rate
19.82,9.788243772365767,0.031661061402137806,0.0,0.0,0.0,1.0,imu_warming_up_or_low_rate
19.84,9.757535637463565,0.0321882154228145,0.0,0.0,0.0,1.0,imu_warming_up_or_low_rate
19.86,9.772422644703562,0.03193461974924966,0.0,0.0,0.0,1.0,imu_warming_up_or_low_rate
19.88,9.819084494358236,0.03162291829558305,0.0,0.0,0.0,1.0,imu_warming_up_or_low_rate
19.9,9.854202825814756,0.032142502111387854,0.0,0.0,0.0,1.0,imu_warming_up_or_low_rate
19.92,9.845175662138786,0.0320115295274721,0.0,0.0,0.0,1.0,imu_warming_up_or_low_rate
19.94,9.800383338321783,0.0316031912192766,0.0,0.0,0.0,1.0,imu_warming_up_or_low_rate
19.96,9.7614086473767,0.03208246373998415,0.0,0.0,0.0,1.0,imu_warming_up_or_low_rate
19.98,9.7644336037249,0.03208222043349415,0.0,0.0,0.0,1.0,imu_warming_up_or_low_rate
20.0,9.806649999999998,0.03160315454714833,0.0,0.0,0.0,1.0,imu_warming_up_or_low_rate
